order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00f251b943aba645652c7138e4716fee,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-08-15 11:44:26,77.9,23.35
00f5fbdc777e8198c1ee008122e28ae3,1,817e1c2d22418c36386406ccacfa53e8,624f4ece8da4aafb77699233d480f8ef,2017-08-03 17:55:23,189.0,32.07
00f86b368251d739f1896d41469b2b7a,1,9b08a09bf2fd9731cfca8cb3db24457c,392353362d22cc2c236e1ee81ff19890,2018-08-20 23:30:08,39.97,18.38
00f86b368251d739f1896d41469b2b7a,2,9b08a09bf2fd9731cfca8cb3db24457c,392353362d22cc2c236e1ee81ff19890,2018-08-20 23:30:08,39.97,18.38
00f86b368251d739f1896d41469b2b7a,3,9b08a09bf2fd9731cfca8cb3db24457c,392353362d22cc2c236e1ee81ff19890,2018-08-20 23:30:08,39.97,18.38
01156b662f3f47b249b5a8881d205f08,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,2017-09-19 20:50:11,27.9,15.1
012bea13f9a355c983efb59a3f23583a,1,0ce1e35bdc6af7e582e7ef9363e29b5b,db4350fd57ae30082dec7acbaacc17f9,2017-11-30 17:15:51,21.99,15.1
012d8cbea490e6102cee6a2088aaa785,1,aede48631330269f65a8d680de491657,dbc22125167c298ef99da25668e1011f,2017-10-25 21:27:58,83.9,28.99
0133a47b53fee66218790a8d7dcab993,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-04-26 19:30:43,89.99,18.21
0135675503322d804abef7ec5ed4824b,1,5c6a3e484e7aebf406c2045718dea406,01fdefa7697d26ad920e9e0346d4bd1b,2017-10-26 19:35:26,104.99,17.98
013bc77d3ca5fba084a241fdcb307393,1,4f2c53c9a1a7a00a247b351c1fdbed13,b2479f944e1b90cf8a5de1bbfde284d6,2018-01-23 00:37:23,21.99,15.1
01428962dce3b65e5433eaeb16c0f48f,1,54d7ad85b648d3cb2b7069ed446d7f35,25c5c91f63607446a97b143d2d535d31,2017-07-20 02:24:20,154.91,46.67
01428962dce3b65e5433eaeb16c0f48f,2,54d7ad85b648d3cb2b7069ed446d7f35,25c5c91f63607446a97b143d2d535d31,2017-07-20 02:24:20,154.91,46.67
014e78d1239f19fdcafd760d3e52f923,1,394b16cd32e9f883365dd7ebac4edbe0,8b321bb669392f5163d04c59e235e066,2018-02-01 11:01:17,14.4,14.1
015a7c64361928a0782ec0e705174b6d,1,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,2018-06-21 03:57:28,12.99,18.23
015fb6b5f739788434fa690540f90f19,1,a0eccc912d428eaddf1ef4fe47593ece,8a87611c08849ffeeccab52aa798b6c7,2017-02-04 13:06:05,143.0,94.98
015fb6b5f739788434fa690540f90f19,2,a0eccc912d428eaddf1ef4fe47593ece,8a87611c08849ffeeccab52aa798b6c7,2017-02-04 13:06:05,143.0,94.98
016b451bbcd4f0766dcbeb082cfe89db,1,79c0ace2ccf0da036e787875a49151a4,b32be1695eb7ec5f10f72d9610a12527,2018-01-15 11:32:33,379.0,36.96
016c6bb57a9de6b4e8f938fa6dde61b3,1,566d15b940c0d5e7a0a37c82b8ce353f,de23c3b98a88888289c6f5cc1209054a,2017-12-01 09:38:26,129.9,16.67
01719300f9ca182b8361556a3873d8ed,1,68bf2e76db1d8e846042e54da87399ca,1a3df491d1c4f1589fc2b934ada68bf2,2017-09-06 04:30:50,85.9,17.85
0176e50f3853fa068127afa3daff6402,1,ea3be87c5c6c69043c9eb7836199c200,4a3ca9315b744ce9f8e9374361493884,2017-12-20 16:54:49,59.9,15.17
017c16deefc1868a33a5966485ea4721,1,bc74f63361c15c1a5baa5b97ac432e62,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-23 20:46:08,234.9,16.39
0191bbb5166d4b9a68df11797d5acfa9,1,ec02a5d380128f7a188e9ce8f3ddd832,48436dade18ac8b2bce089ec2a041202,2017-08-16 12:30:15,132.9,20.17
01988bf5b8acbc4d6ced86e4d47fcb1a,1,6987398dff454a3138231540e2a6ec61,25c5c91f63607446a97b143d2d535d31,2018-01-08 22:14:22,133.9,29.34
019a242bea1553b3b7e12bc38cb57a23,1,5ce6a6914bbb228f4cb4ee93c1cd0d15,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-07 04:06:21,349.99,18.53
01a1969ee54e7016bcc0cfeb4fa8c634,1,092efe1dbcc1a4752b17a19fb6de36dc,7c67e1448b00f6e969d365cea6b010ab,2018-04-26 20:49:07,149.94,57.31
01a4ec962d7589584c11650ca20d728b,1,84bc1370758fa98d08afd0180818217a,a3a38f4affed601eb87a97788c949667,2017-05-25 17:50:20,199.9,13.69
01a4ec962d7589584c11650ca20d728b,2,18692fdc7adb29c885d8cb84eb68a97e,aaed1309374718fdd995ee4c58c9dfcd,2017-05-25 17:50:20,187.2,20.54
01a6ad782455876aa89081449d49c452,1,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 10:17:29,34.99,15.1
01ae629e578b0eb0935ea1ce19c409f1,1,e82773dd03318132e509b6330c868c7f,ececbfcff9804a2d6b40f589df8eef2b,2018-07-23 07:55:10,84.99,18.7
01bc343311e5b8090b64d6ab287a5cf0,1,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,2018-02-28 14:50:40,21.99,15.1
01bc343311e5b8090b64d6ab287a5cf0,2,c8c969c3a6423f48df9fde8a13e6770b,b2479f944e1b90cf8a5de1bbfde284d6,2018-02-28 14:50:40,21.99,15.1
01c156f67900e1f33d1234ce92cb18d9,1,41db6d8062fcd38410c699743ccc0265,92eb0f42c21942b6552362b9b114707d,2018-08-17 17:50:18,13.47,18.23
01c22546c4f9914e232006df82d96e0f,1,35ebf08a93899d44e756809e11b14754,128639473a139ac0f3e5f5ade55873a5,2017-09-14 16:55:11,17.9,15.1
01d80471e02a3ba49c8e1d0abc2c1a64,1,c19d5ba108c34b8255cf9a524da92bc4,4e922959ae960d389249c378d1c939f5,2017-05-15 09:31:57,75.0,16.23
01d9a9aa7feccdaf99f7ea832bfa7301,1,1357d7d30c1609c50ad43a42a204286c,87142160b41353c4e5fca2360caf6f92,2018-08-23 22:05:16,79.9,9.07
01dbd2da9b685e6d444416f7825d0931,1,165948b2c41e846df7d09b56826a747f,e5a3438891c0bfdb9394643f95273d8e,2017-10-10 22:35:27,33.6,15.1
01f78824e3a8e474a36d8dfc2a2c35f4,1,d3d10495159bcc41173e3d26a273529a,0bae85eb84b9fb3bd773911e89288d54,2017-09-25 10:35:22,48.65,17.6
020bc32fbdded2a43147c70a5eb3ec21,1,4c2065301aac51ff9004422acc07765d,1127b7f2594683f2510f1c2c834a486b,2017-07-19 22:15:18,98.8,17.94
021288ce4f15c031270df5259df1b551,1,30ccf4724f5227265f837e9ba0246278,dbc22125167c298ef99da25668e1011f,2017-12-12 02:50:29,83.9,28.99
02333096645cf1743050acd043b76e69,1,45f0310974e6082deeda855f91984347,0241d4d5d36f10f80c644447315af0bd,2018-08-13 17:30:20,119.0,27.13
0257956857cf61994611a0a19f4bc247,1,de64d6bf725afcae6b5bb5f3304646f3,76d5af76d0271110f9af36c92573f765,2017-10-20 20:49:09,54.89,15.13
025a244ae3d5e6c53b7f9c902643f510,1,b3cf0a98f31b76ed0cec13d9c77102c4,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2017-08-22 03:15:08,27.93,14.1
0268c75309d105bb28b7523f57f46a69,1,1a2d00b771a438bee7055bbd0086e003,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-05 17:27:35,79.9,17.76
0268c75309d105bb28b7523f57f46a69,2,42a2bd596fda1baef5719cb74f73030c,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-05 17:27:35,99.9,25.05
0286dd0f954cb641dc3eb5db5e4467e6,1,a8856d651600289b162f857e26838480,9616352088dcf83a7c06637f4ebf1c80,2017-12-18 04:09:22,59.9,16.18
028ad19261e3ad3406ca689348755456,1,9453bde60c4ee52155c963641736cfc5,5c243662ce92d84573bfaff24c3e3700,2017-05-26 15:30:18,467.0,18.02
028d62c0fdae574114981f4fb33b5538,1,fcf19b6b1ff4a17bcd6ca9675b58aa6f,431af27f296bc6519d890aa5a05fdb11,2018-03-05 14:31:04,57.9,16.17
029e3b4c8e64bea4ba22e456cd1930a3,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2017-08-16 21:24:08,69.9,17.74
02c6f38cbd2d15df19cf2621019823fd,1,ed7090839f8e749840a20f1c1cc78717,9c0e69c7bf2619675bbadf47b43f655a,2017-07-13 02:55:18,189.89,17.09
02c6f38cbd2d15df19cf2621019823fd,2,ed7090839f8e749840a20f1c1cc78717,9c0e69c7bf2619675bbadf47b43f655a,2017-07-13 02:55:18,189.89,17.09
02da43e64b38100ea4b0b4a76cc2ba66,1,26dbcaad027ebbead6bb387c7d68abca,46dc3b2cc0980fb8ec44634e21d2718e,2017-05-30 08:42:34,249.99,18.32
02e8498a91ec0e72dfaff47b27c805a3,1,76f4d017416dbf316f05abe3a1aa04df,7142540dd4c91e2237acb7e911c4eba2,2017-11-21 07:30:31,84.9,17.84
02ea547b6d2ee25305588fd50df58b46,1,b000447e24e31a4d7e628ca4d0622131,92eb0f42c21942b6552362b9b114707d,2017-03-29 22:10:24,23.99,15.65
02ff3675b59b53ca5cdcb2b6752aeea1,1,d465fef4e52e46bc9e04996b37789bbd,8a87611c08849ffeeccab52aa798b6c7,2017-02-06 17:10:20,53.95,15.59
03211eda276999d5eaa8a167a4b6286a,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,2018-06-26 19:19:09,479.0,38.7
032c9c5e050a01a77c20be3989064308,1,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-21 22:10:22,34.99,15.1
032de52b21013e176ee997c8f210dd66,1,1164c17af70425821f88bfbdc9e907a3,2d50d6282f8aa2257819a77bfaa0efe0,2017-12-14 02:54:15,50.0,15.1
0332e2e8114f5904403029875ac75329,1,f40876e0ef3cd5f9132b1f16b04b1346,620c87c171fb2a6dd6e8bb4dec959fc6,2018-05-15 21:31:45,119.9,13.31
0334c2700a7e8ac0f3efeb36b4a91e68,1,2a217b8a9a09c938d8db704d99d7f053,3d871de0142ce09b7081e2b9d1733cb1,2017-09-12 22:50:15,55.0,16.15
03368cf33950e57f7da415d43f792e0d,1,3138a5168026c06238f332528ec8e0ee,ffad1e7127fb622cb64a900751590acd,2018-07-03 03:31:47,102.5,23.52
0337e9398b087d93f41230ceb2410b50,1,161c9558fccfbf0a9ed72b42285635ec,6481e96574816ead57975da2c0f6d80d,2018-04-26 17:30:41,18.5,18.23
033bfdc56fab7dbb0a16e655b64b620d,1,10714d6a49c0af9ccdab2d806887c5f5,9616352088dcf83a7c06637f4ebf1c80,2017-12-04 11:51:12,59.9,16.18
0347673d14e454a696bca6aebe61f23e,1,8c81b8075a4b824afebae3dc276889eb,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-01 15:18:03,69.99,15.93
03515a836bb855b03f7df9dee520a8fc,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-01-29 13:36:01,89.99,16.39
03611c1be392917d9b0ca62977763baf,1,651ddf320f742699115641fac3e69bc9,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-14 19:55:28,479.0,18.1
036f684797c77d9beffa596570e198bd,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2017-12-15 12:58:28,32.0,14.1
037e725440b59939735ae0aff888a015,1,1c33c71830d320620439a3236a1c4ae1,527801b552d0077ffd170872eb49683b,2017-11-23 20:31:15,108.9,21.25
038862523957395d9316afa8b8b70976,1,6fd98945d378fd5d76031095b1ba6523,b16d3dadc47d4eb18be3d88bad0775ce,2018-06-06 03:30:57,189.0,8.51
03a77816f8b67ef237ecca2c772c4851,1,0657f64d203d600602279807d6cb1dd8,4f0d637c1197fd65405ebd755ac9f86b,2018-06-11 04:30:57,89.9,19.6
03a9581b10792275c52316cbbca5810f,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,2017-10-19 13:14:50,40.0,15.1
03aba68b07658f28f29612641f08d4ba,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03aba68b07658f28f29612641f08d4ba,2,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03aba68b07658f28f29612641f08d4ba,3,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03aba68b07658f28f29612641f08d4ba,4,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03aba68b07658f28f29612641f08d4ba,5,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03aba68b07658f28f29612641f08d4ba,6,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-15 08:50:17,170.0,30.44
03b0f1587efe1abafd2dfd0e900b1eb2,1,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,2018-06-11 15:30:16,125.9,23.46
03b93d42401e436cb00a2dd82a3975f7,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,2017-07-04 17:10:14,34.9,16.6
03c6fd082fce47bdd5e0dc1f81a9626f,1,89b121bee266dcd25688a1ba72eefb61,2eb70248d66e0e3ef83659f71b244378,2018-05-16 21:15:55,79.9,18.44
03cf8d977a18ea1308ec10c0f7de2f4e,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-04-26 21:10:10,169.99,16.4
03ee388839265510fa5edd811e0e1485,1,9d8a0e115e802d845b4ce1eb794d1260,d05ae8f7a5bd1d2a690a44cd079e4e27,2017-10-19 02:58:41,120.0,16.28
03ee63602079004d0098fecfc1d4cfe7,1,11875b30b49585209e608f40e8082e65,669ae81880e08f269a64487cfb287169,2017-08-22 18:44:31,65.0,15.2
03f0804333673c7f86f8d68acd97e57b,1,0e323ee8f8dc60a0b875e9ac4daf1337,e62b2d6ac10570a035a30bafcf01d263,2017-10-19 21:56:27,49.9,14.1
03f83b59e7c7355647462745b18119f1,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,2017-07-24 06:03:49,12.5,15.1
03faedb6f3c4299c7cd934f5242b194c,1,caf230c721f149691d0307f0868beac6,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-05-10 09:55:17,39.0,18.23
040b98b117606d34ba51c4d274a15e2d,1,cba32576375902a87170bedaed045b71,5dceca129747e92ff8ef7a997dc4f8ca,2017-11-07 03:50:34,887.0,26.7
041273e1165dd64068aa28edb4a0cf5a,1,a934e0f29d3b0843308564ed3ec07058,13c2ed7698b3ca92dad49e849219da59,2018-03-06 16:51:32,46.63,15.1
041fd411ba3cebfe101d1dadc0666ce6,1,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,2018-02-16 21:55:23,119.9,25.68
0435e97505a412ee97a24d62beb81cf0,1,d6dc2dcbb3ef25e47ef82f3c013ab820,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-23 00:31:03,225.0,20.72
043cdeaa13251e7dd736f65b9ef6498f,1,f91abf665b0b3d4f46b39c2cafdf6415,ea8482cd71df3c1969d7b9473ff13abc,2018-04-25 22:31:34,27.99,18.23
044406a115a855072a8e79d38f028a80,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-08-09 03:04:31,56.99,14.15
044d94a4ac73b24fe28ff5293ac35bd8,1,06c6e01186af8b98ee1fc9e01f9471e9,fc906263ca5083d09dce42fe02247800,2017-06-26 14:50:17,39.9,25.63
045339fcba21e00a00a822ca77f55c0c,1,c7849d509582f1b40fe3269fbecfb00d,87142160b41353c4e5fca2360caf6f92,2017-03-06 02:25:21,69.0,9.47
0470834755105bf0bb1c3062a73f1d99,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,2017-07-24 02:10:52,34.9,16.6
0475d054d40280dfba750663c9ad7a0a,1,a86859b91d632c991b914aead6ec8ad4,612170e34b97004b3ba37eae81836b4c,2018-08-07 17:35:18,49.9,13.69
04778abaab7b4bdfb0abb1110f1eba52,1,33f17ed3c6906f7a7ae17a0843536db4,ea8482cd71df3c1969d7b9473ff13abc,2018-05-14 04:54:56,27.99,15.23
04bef466ed85bb9eca9a6165d765574c,1,0a07b2c989441aaec80191da39c79c99,fa1c13f2614d7b5c4749cbc52fecda94,2018-01-28 22:33:19,138.9,14.72
04c28d1572e04b2b3e5b80ca7559e750,1,c072e7b87c8413341505d50d8234fbc2,3d871de0142ce09b7081e2b9d1733cb1,2018-06-08 00:15:36,79.0,19.52
04d73d34ddd1f5ebc0c603615093e2a1,1,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,2018-03-02 09:29:36,219.99,26.38
04e1ca520a917164808b7fd567f9b57c,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-05-18 05:10:12,28.0,15.1
04e1ca520a917164808b7fd567f9b57c,2,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-05-18 05:10:12,28.0,15.1
04f15733e3974c4127cb066cb835cdc9,1,3a806ac1ab98107febb4ffcf38bc1fac,adbc26658d6c7b4b6219f9d934598091,2018-02-09 14:15:39,130.0,18.16
04f15733e3974c4127cb066cb835cdc9,2,3a806ac1ab98107febb4ffcf38bc1fac,adbc26658d6c7b4b6219f9d934598091,2018-02-09 14:15:39,130.0,18.16
0504447548229e075dea8441b37b1e2a,1,8852eb03b04ec3268a66e9b696e25f6f,d1b65fc7debc3361ea86b5f14c68d2e2,2017-10-06 02:14:42,199.9,21.89
050c32bac1e923fa3406fdedf75feb89,1,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2018-03-19 13:15:44,169.99,45.65
052514b6411113b9d1d289f49bf414e5,1,407e01944d78001dbd21da4c2059b8dc,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-10-16 09:28:19,29.9,14.1
0526ac4e6b594d943d1865fcbbe8047c,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-07-14 15:10:09,89.9,15.38
052ef5dcbed8fd1d4d01ba597103168e,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2017-11-17 00:30:33,289.99,46.49
0532db7075ba24a851a342f08d0e0b39,1,892832da5b05b0f54578e1f14f193c22,12b9676b00f60f3b700e83af21824c0e,2018-01-09 13:39:26,199.0,14.41
05426618bfbb87e04fdd3a60a5bfef38,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-07-24 19:50:10,364.0,21.74
054418a6880b7e815bf64730ef040574,1,57c9362442482cd2451f2eabf468e532,966cb4760537b1404caedd472cc610a5,2018-05-24 04:14:37,878.0,24.03
054cf6bea6cfdf9024aedd3639c60fb9,1,3a7c9b0413d7b9cc7f4a18318fc5afb3,7a67c85e85bb2ce8582c35f2203ad736,2017-06-26 10:50:19,129.99,18.16
054db90b78e9a5af5983855572b4e6d8,1,9b79fa6654cc0c0440fa9a1f52d2f248,a435b009cd956ea60748b5cfbddf2e24,2017-08-09 10:15:24,154.99,15.83
05547569f5543318997d30464eeb74e7,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-25 15:19:40,122.99,84.63
055aed279e13c9571499453c260726e9,1,b7605b5b483063d12bd90a772bff9d21,4a3ca9315b744ce9f8e9374361493884,2018-01-12 13:59:22,48.0,15.1
055e4873984d5da3b7d65dc86a3c4149,1,1ac8f5283525f67f04345f07c167ba80,3340ef1913fb70d28420f6ceb685c339,2017-11-28 02:46:55,189.9,17.09
056c24c33a180450cff18b5a17404725,1,ce9b5e2f3503d1142f9c9866db452633,d94ba08b99bedd6a5f6c875ecc4a6fac,2017-07-07 11:23:40,59.9,17.67
05728fca024954ba1ce915ad5c94991f,1,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,2,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,3,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,4,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
05728fca024954ba1ce915ad5c94991f,5,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2018-06-01 08:53:26,156.94,47.9
0581cc006c5d0b4351b5435336828add,1,8f983b383c2d3e409d71cfd12dbc7a42,46dc3b2cc0980fb8ec44634e21d2718e,2017-07-06 14:45:13,349.99,20.69
058350ebe1e9c9b426d1331b4b6063d1,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-03-21 05:44:17,42.99,15.65
058ff573aef21e528adcab8b8717c43a,1,b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,2017-09-22 15:45:28,29.99,7.5
058ff573aef21e528adcab8b8717c43a,2,b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,2017-09-22 15:45:28,29.99,7.5
058ff573aef21e528adcab8b8717c43a,3,b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,2017-09-22 15:45:28,29.99,7.5
058ff573aef21e528adcab8b8717c43a,4,b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,2017-09-22 15:45:28,29.99,7.5
059cc0a6e41682f072113815225a5ff7,1,4d1cb16db8705120e188da9c8a10ba93,8c16d1f32a54d92897cc437244442e1b,2018-02-22 20:26:56,44.98,15.1
05a4879e7e161809c8bf4d8171b0c670,1,741e14d6cfe9c7dfcace49c4a0989bf3,adbc26658d6c7b4b6219f9d934598091,2018-02-08 08:10:47,130.0,17.16
05ca3bba2e4c3bc5c601b57af96cf3cf,1,f422d0d9f8b5f7c27289382b14b61248,1554a68530182680ad5c8b042c3ab563,2017-02-07 14:24:28,66.99,18.0
05ce664903d14969bd94d9633ffd8f14,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-16 01:15:30,69.9,19.98
05fad97db96406de1787c7a532c46a2b,1,1a6f6c1a25598378fea659d719fcdc5c,8c9348f33ae3dada25c99c99ade2af78,2018-06-26 11:58:13,82.99,23.38
05fb90958eaf5f1c3287acf11060525e,1,ad21c6ffe97ed6db7a3d73b51bca2ee0,ececbfcff9804a2d6b40f589df8eef2b,2018-02-27 21:30:27,47.6,15.1
05fb9a42b233b4fb63dcaec6fac364a1,1,b76364870c38ddd7dcc9dd9ab5abeeb4,2a6fbeaa7ab9e5d59a35841a8da71ce4,2017-11-20 14:30:45,48.0,17.6
06174d5608937415007fcf764cf799af,1,b7605b5b483063d12bd90a772bff9d21,4a3ca9315b744ce9f8e9374361493884,2018-04-03 22:07:42,48.0,18.23
062b06f0cb6f133e2b963e4947345e17,1,98190f6a2c3253d07ca86525bb238162,dbd66278cbfe1aa1000f90a217ca4695,2018-05-04 03:55:24,72.0,21.58
062b06f0cb6f133e2b963e4947345e17,2,98190f6a2c3253d07ca86525bb238162,dbd66278cbfe1aa1000f90a217ca4695,2018-05-04 03:55:24,72.0,21.58
0635e2196d30b3003d5381ca15cb3d87,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-10 03:30:44,49.0,10.66
0646e0e4885dd8c69dddd6b2742b3b1b,1,d753d967faa594c1c4014dc58966e8e1,0b35c634521043bf4b47e21547b99ab5,2018-02-13 15:11:18,552.8,18.62
